1	0	1660115836	1660115836	0	0	0	0	\N	admin	0	$argon2i$v=19$m=65536,t=16,p=1$M25QRnFzZmhRWW41RmprSw$06uF0WNMtk8fdgtgXl3Ci1K//oI1d8tUOv4CFcXoTZ0	1	\N	default		\N	0		\N		a:18:{s:14:"interfaceSetup";s:7:"backend";s:10:"moduleData";a:21:{s:10:"web_layout";a:6:{s:8:"viewMode";i:1;s:10:"showHidden";b:1;s:8:"function";s:1:"2";s:8:"language";s:2:"-1";s:19:"constant_editor_cat";N;s:9:"languages";a:1:{i:0;i:0;}}s:10:"FormEngine";a:2:{i:0;a:3:{s:32:"ea25faf01402bf1d3f692674c7dd8d6d";a:5:{i:0;s:25:"31 redundant dependencies";i:1;a:5:{s:4:"edit";a:1:{s:5:"pages";a:1:{i:1012;s:4:"edit";}}s:7:"defVals";N;s:12:"overrideVals";N;s:11:"columnsOnly";N;s:6:"noView";N;}i:2;s:31:"&edit%5Bpages%5D%5B1012%5D=edit";i:3;a:5:{s:5:"table";s:5:"pages";s:3:"uid";i:1012;s:3:"pid";i:4;s:3:"cmd";s:4:"edit";s:12:"deleteAccess";b:1;}i:4;s:77:"/typo3/module/web/layout?token=adaca6d19e501cce3d1aa88e740fe19718fe71c9&id=32";}s:32:"f4b88607a4a5cb93a6cbd76e07a0879c";a:5:{i:0;s:45:"31 - redundant dependencies - shortcut target";i:1;a:5:{s:4:"edit";a:1:{s:5:"pages";a:1:{i:1013;s:4:"edit";}}s:7:"defVals";N;s:12:"overrideVals";N;s:11:"columnsOnly";N;s:6:"noView";N;}i:2;s:31:"&edit%5Bpages%5D%5B1013%5D=edit";i:3;a:5:{s:5:"table";s:5:"pages";s:3:"uid";i:1013;s:3:"pid";i:1012;s:3:"cmd";s:4:"edit";s:12:"deleteAccess";b:1;}i:4;s:200:"/typo3/record/edit?token=c9fc3960077cd08c5e116b3ac3ba3108adcc0ac8&edit%5Bpages%5D%5B1012%5D=edit&returnUrl=%2Ftypo3%2Fmodule%2Fweb%2Flayout%3Ftoken%3Dadaca6d19e501cce3d1aa88e740fe19718fe71c9%26id%3D32";}s:32:"337aa184f99d2760c548e9fe171db62d";a:5:{i:0;s:26:"31 shortcut target element";i:1;a:5:{s:4:"edit";a:1:{s:10:"tt_content";a:1:{i:9020;s:4:"edit";}}s:7:"defVals";N;s:12:"overrideVals";N;s:11:"columnsOnly";N;s:6:"noView";N;}i:2;s:36:"&edit%5Btt_content%5D%5B9020%5D=edit";i:3;a:5:{s:5:"table";s:10:"tt_content";s:3:"uid";i:9020;s:3:"pid";i:1013;s:3:"cmd";s:4:"edit";s:12:"deleteAccess";b:1;}i:4;s:79:"/typo3/module/web/layout?token=adaca6d19e501cce3d1aa88e740fe19718fe71c9&id=1013";}}i:1;s:32:"76670e95952fc0a3b34891948f6899b8";}s:57:"TYPO3\\CMS\\Backend\\Utility\\BackendUtility::getUpdateSignal";a:0:{}s:16:"browse_links.php";a:1:{s:12:"expandFolder";s:24:"1:/Testcases/1e_textpic/";}s:9:"file_list";a:3:{s:8:"function";N;s:8:"language";N;s:19:"constant_editor_cat";N;}s:8:"web_list";a:3:{s:8:"function";N;s:8:"language";N;s:19:"constant_editor_cat";N;}s:28:"dashboard/current_dashboard/";s:40:"aec9a4d08f6e223b1f0780ef67d807c68a54cce4";s:27:"tx_in2publish_clc_languages";a:2:{s:4:"main";a:2:{i:1;s:1:"1";i:2;s:1:"2";}s:49:"autogenerated-77-28dd2c7955ce926456240b2ff0100bde";a:0:{}}s:16:"opendocs::recent";a:8:{s:15:"sys_redirect:22";a:3:{s:5:"table";s:12:"sys_redirect";s:3:"uid";i:22;s:9:"updatedAt";s:25:"2026-03-31T11:37:10+00:00";}s:15:"sys_redirect:21";a:3:{s:5:"table";s:12:"sys_redirect";s:3:"uid";i:21;s:9:"updatedAt";s:25:"2026-03-31T11:37:02+00:00";}s:15:"sys_redirect:19";a:3:{s:5:"table";s:12:"sys_redirect";s:3:"uid";i:19;s:9:"updatedAt";s:25:"2026-03-31T11:36:55+00:00";}s:15:"sys_redirect:20";a:3:{s:5:"table";s:12:"sys_redirect";s:3:"uid";i:20;s:9:"updatedAt";s:25:"2026-03-31T11:36:46+00:00";}s:15:"tt_content:9021";a:3:{s:5:"table";s:10:"tt_content";s:3:"uid";i:9021;s:9:"updatedAt";s:25:"2026-03-31T10:15:33+00:00";}s:15:"tt_content:9018";a:3:{s:5:"table";s:10:"tt_content";s:3:"uid";i:9018;s:9:"updatedAt";s:25:"2026-03-31T10:15:33+00:00";}s:15:"tt_content:9017";a:3:{s:5:"table";s:10:"tt_content";s:3:"uid";i:9017;s:9:"updatedAt";s:25:"2026-03-31T10:15:33+00:00";}s:10:"pages:1007";a:3:{s:5:"table";s:5:"pages";s:3:"uid";i:1007;s:9:"updatedAt";s:25:"2026-03-31T10:15:33+00:00";}}s:12:"system_dbint";a:5:{s:8:"function";s:8:"refindex";s:8:"language";N;s:19:"constant_editor_cat";N;s:6:"search";s:3:"raw";s:22:"search_query_makeQuery";s:3:"all";}s:9:"tx_beuser";a:2:{s:15:"compareUserList";a:0:{}s:6:"demand";a:5:{s:8:"userName";s:0:"";s:8:"userType";i:0;s:6:"status";i:0;s:6:"logins";i:0;s:16:"backendUserGroup";i:0;}}s:9:"clipboard";a:5:{s:5:"tab_1";a:0:{}s:5:"tab_2";a:0:{}s:5:"tab_3";a:0:{}s:7:"current";s:6:"normal";s:6:"normal";a:2:{s:2:"el";a:1:{s:15:"tt_content|9021";s:1:"1";}s:4:"mode";s:4:"copy";}}s:20:"tx_in2publishcore_m1";a:1:{s:18:"pageRecursionLimit";i:4;}s:6:"web_ts";a:4:{s:8:"function";s:85:"TYPO3\\CMS\\Tstemplate\\Controller\\TypoScriptTemplateInformationModuleFunctionController";s:8:"language";N;s:19:"constant_editor_cat";s:7:"content";s:6:"action";s:25:"web_typoscript_infomodify";}s:7:"tx_solr";s:94:"O:53:"ApacheSolrForTypo3\\Solr\\System\\Mvc\\Backend\\ModuleData":1:{s:7:"\0*\0core";s:8:"/core_en";}";s:25:"web_typoscript_infomodify";a:1:{s:23:"selectedTemplatePerPage";a:2:{i:69;i:3;i:1;i:1;}}s:17:"typoscript_active";a:6:{s:18:"sortAlphabetically";b:1;s:28:"displayConstantSubstitutions";b:1;s:15:"displayComments";b:1;s:23:"selectedTemplatePerPage";a:1:{i:1;i:1;}s:18:"constantConditions";a:0:{}s:15:"setupConditions";a:0:{}}s:23:"backend_user_management";a:1:{s:13:"defaultAction";s:6:"groups";}s:10:"styleguide";a:1:{s:6:"action";s:20:"styleguide_pagetrees";}s:9:"scheduler";a:1:{s:6:"action";s:16:"scheduler_manage";}s:10:"system_log";a:1:{s:10:"constraint";s:334:"O:39:"TYPO3\\CMS\\Belog\\Domain\\Model\\Constraint":11:{s:14:"\0*\0userOrGroup";s:1:"0";s:9:"\0*\0number";i:20;s:15:"\0*\0workspaceUid";i:-99;s:10:"\0*\0channel";s:0:"";s:8:"\0*\0level";s:5:"debug";s:17:"\0*\0startTimestamp";i:0;s:15:"\0*\0endTimestamp";i:0;s:18:"\0*\0manualDateStart";N;s:17:"\0*\0manualDateStop";N;s:9:"\0*\0pageId";i:0;s:8:"\0*\0depth";i:0;}";}}s:14:"emailMeAtLogin";i:0;s:8:"titleLen";i:50;s:8:"edit_RTE";s:1:"1";s:20:"edit_docModuleUpload";s:1:"1";s:25:"resizeTextareas_MaxHeight";i:500;s:4:"lang";s:7:"default";s:19:"firstLoginTimeStamp";i:1690969289;s:15:"moduleSessionID";a:21:{s:10:"web_layout";s:40:"f2113e9d46870e1f01095ac8a8f949defbf5a300";s:10:"FormEngine";s:40:"d73a14760087a41c9ae0485fb83f831534dc3662";s:57:"TYPO3\\CMS\\Backend\\Utility\\BackendUtility::getUpdateSignal";s:40:"f2113e9d46870e1f01095ac8a8f949defbf5a300";s:16:"browse_links.php";s:40:"5468bc8e1dcfa63a62dc36b96ee685ada69ab24d";s:9:"file_list";s:40:"ba4427e854fda503ac2d31129f43c3eb32e89a14";s:8:"web_list";s:40:"cbe1fe8339f0288222fd2f8759ef7b10ce410e31";s:28:"dashboard/current_dashboard/";s:40:"f2113e9d46870e1f01095ac8a8f949defbf5a300";s:27:"tx_in2publish_clc_languages";s:40:"fc51ded6b0515ab0e189532814a53e376c732b40";s:16:"opendocs::recent";s:40:"f2113e9d46870e1f01095ac8a8f949defbf5a300";s:12:"system_dbint";s:40:"d981f832d6fbfc8b335c94517840c89ea827c07e";s:9:"tx_beuser";s:40:"7f3b5636da1a111b874d2f2be59d072e3b625fee";s:9:"clipboard";s:40:"d73a14760087a41c9ae0485fb83f831534dc3662";s:20:"tx_in2publishcore_m1";s:40:"a1e96554b58a8021a8d3e38195682ae80ec523a2";s:6:"web_ts";s:40:"3fc9ac4956ddc19c585287240dce735d96a9e147";s:7:"tx_solr";s:40:"94a64a5ab29b9eb4c66c27bb49a1886b1d5ca3a6";s:25:"web_typoscript_infomodify";s:40:"58f1cf2b2f6f9e7b3a18b965b867dffc59b853a1";s:17:"typoscript_active";s:40:"58f1cf2b2f6f9e7b3a18b965b867dffc59b853a1";s:23:"backend_user_management";s:40:"1b62dd533acd31fb86536e8f582c622f0e67ead0";s:10:"styleguide";s:40:"ecaef2e887c4df53503497b616c71f1a363b7b8a";s:9:"scheduler";s:40:"9c18a4c2c784874393b3d25e6fb4cc67245488e0";s:10:"system_log";s:40:"f2b7959fb8764e023af72321c7fa31f1000e87b1";}s:17:"BackendComponents";a:1:{s:6:"States";a:2:{s:8:"Pagetree";a:1:{s:9:"stateHash";a:30:{s:3:"0_1";s:1:"1";s:5:"0_195";s:1:"1";s:5:"0_196";s:1:"0";s:3:"0_2";s:1:"0";s:5:"0_168";s:1:"0";s:5:"0_207";s:1:"1";s:5:"0_208";s:1:"0";s:5:"0_209";s:1:"1";s:5:"0_210";s:1:"1";s:3:"0_3";s:1:"1";s:3:"0_4";s:1:"1";s:4:"0_22";s:1:"1";s:4:"0_27";s:1:"1";s:4:"0_28";s:1:"1";s:4:"0_29";s:1:"1";s:4:"0_30";s:1:"1";s:4:"0_34";s:1:"0";s:4:"0_35";s:1:"1";s:4:"0_37";s:1:"1";s:4:"0_39";s:1:"1";s:4:"0_16";s:1:"1";s:3:"0_9";s:1:"1";s:4:"0_36";s:1:"1";s:4:"0_61";s:1:"1";s:3:"0_6";s:1:"1";s:4:"0_68";s:1:"1";s:4:"0_73";s:1:"1";s:4:"0_80";s:1:"1";s:4:"0_77";s:1:"1";s:4:"0_82";s:1:"1";}}s:15:"FileStorageTree";a:1:{s:9:"stateHash";a:2:{s:11:"1_227846615";s:1:"1";s:11:"1_262227755";s:1:"1";}}}}s:10:"inlineView";s:787:"{"tt_content":{"NEW64ca34e84fd83965347277":{"sys_file_reference":[135]},"46":{"sys_file_reference":{"0":"135","2":""}},"16":{"sys_file_reference":[8]},"NEW68d16bbfbf7c1853809423":{"sys_file_reference":[18]},"9004":{"sys_file_reference":["9005"]},"NEW694127aa923ba983084133":{"sys_file_reference":[9009]},"9012":{"sys_file_reference":[9010]}},"tx_news_domain_model_news":{"NEW64ca5d5b2eacf915563034":{"sys_file_reference":[136]},"2":{"sys_file_reference":[137]},"1":{"sys_file_reference":["",2]},"NEW651e59bec5814157439752":{"tt_content":[16]},"3":{"tt_content":["16"],"sys_file_reference":[1]},"5":{"tt_content":[18],"sys_file_reference":[2,3,4,5,6,7]},"4":{"tt_content":[19],"sys_file_reference":[9]},"NEW6527b1dfd92a4595099581":{"tt_content":[20]},"7":{"sys_file_reference":{"1":""}}}}";s:6:"beuser";a:1:{s:13:"defaultAction";s:5:"index";}s:10:"modulemenu";s:2:"{}";s:10:"navigation";a:1:{s:5:"width";s:3:"428";}s:7:"reports";a:1:{s:9:"selection";a:2:{s:9:"extension";s:10:"tx_reports";s:6:"report";s:6:"status";}}s:21:"recentSwitchedToUsers";a:2:{i:0;i:11;i:1;i:13;}s:6:"resize";a:1:{s:7:"backend";a:1:{s:10:"navigation";s:3:"642";}}}	\N	\N	0	\N	1774964999	0	\N	\N		0	"{\\"emailMeAtLogin\\":0,\\"titleLen\\":50,\\"edit_docModuleUpload\\":\\"1\\"}"	
2	0	1660115844	1660115844	0	0	0	0	\N	_cli_	0	$argon2i$v=19$m=65536,t=16,p=1$UC5mYy9acktJSnNVeTJsYw$Rhn+dDSCH+/LsdMuaZTEbCLOh/jWauwMJJUNlrhnzJg	1	\N	default		\N	0		\N		a:4:{s:10:"moduleData";a:0:{}s:14:"emailMeAtLogin";i:0;s:8:"titleLen";i:50;s:20:"edit_docModuleUpload";s:1:"1";}	\N	\N	0	\N	0	0	\N	\N		0	\N	
3	0	0	0	0	1	0	0	\N	styleguide demo user 1	0	$argon2i$v=19$m=65536,t=16,p=1$VkFybGZTRzZWdGtwRDR6MA$H5Y4jyMHyo6kDAO9i8XaCDFMSbtMiyC9qnu7HsIAmME	0	1,2	default		\N	0		\N		\N	\N	\N	0	\N	0	0	\N	\N		0	\N	
4	0	0	0	0	1	0	0	\N	styleguide demo user 2	0	$argon2i$v=19$m=65536,t=16,p=1$R0VzV2NXY0E0UzFISm5yeg$84/IRiqUhHEXrFTbz7Fq//qa18iN1j7VLqdc8dmqSRo	1		default		\N	0		\N		\N	\N	\N	0	\N	0	0	\N	\N		0	\N	
5	0	1692624843	1692624803	0	0	0	0		editor1	0	$argon2i$v=19$m=65536,t=16,p=1$ZVpzZm4xb1BpLjk2cDc2MQ$MrxtewvN4DmCbCv4ecdrWwazOn3SMlJ/QmT+jQAwjz8	0	3	default	editor1@test.de		3	editor1			\N		readFolder,writeFolder,addFolder,renameFolder,moveFolder,deleteFolder,readFile,writeFile,addFile,renameFile,replaceFile,moveFile,copyFile,deleteFile	0		0	0	\N	0		0	\N	
6	0	1692624826	1692624826	0	0	0	0		editor2	0	$argon2i$v=19$m=65536,t=16,p=1$UzJBSjVTUksyZTRWOWFGQg$jdUMMounj7cRhubPAlTdH2GiuFhI9STPqPKAjUQKh1A	0	3	default	editor2@test.de		3	editor2			\N		readFolder,writeFolder,addFolder,renameFolder,moveFolder,deleteFolder,readFile,writeFile,addFile,renameFile,replaceFile,moveFile,copyFile,deleteFile	0		0	0	\N	0		0	\N	
7	0	1692624868	1692624864	0	0	0	0		editor-restricted-1	0	$argon2i$v=19$m=65536,t=16,p=1$N0JkckZJMXFCcExneFUuSQ$sfNDbDNnwM7++m4hZV3HjrNjnSFDCFrPi8KFnpPgUmI	0	4	default	editor-restricted-1@test.de		3	editor-restricted-1			\N		readFolder,writeFolder,addFolder,renameFolder,moveFolder,deleteFolder,readFile,writeFile,addFile,renameFile,replaceFile,moveFile,copyFile,deleteFile	0		0	0	\N	0		0	\N	
8	0	1692624895	1692624895	0	0	0	0		editor-restricted-2	0	$argon2i$v=19$m=65536,t=16,p=1$QUpHNHN5TGoyQW84Z0NMdA$Sp4ufneOxRl/0D/m+DbG4UN4AoG8ypurvYS6IN0MMJ4	0	4	default	editor-restricted-2@test.de		3	editor-restricted-2			\N		readFolder,writeFolder,addFolder,renameFolder,moveFolder,deleteFolder,readFile,writeFile,addFile,renameFile,replaceFile,moveFile,copyFile,deleteFile	0		0	0	\N	0		0	\N	
9	0	1692625288	1692625288	0	0	0	0		reviewer-1	0	$argon2i$v=19$m=65536,t=16,p=1$Tm8zOW1Vb0U3Tk1seWhFWA$I5SHayOE/O26twUOkNt2pWrMmcblyDf6b75xk0jG4DY	0	5	default	reviewer-1@test.de		3	reviewer-1			\N		readFolder,writeFolder,addFolder,renameFolder,moveFolder,deleteFolder,readFile,writeFile,addFile,renameFile,replaceFile,moveFile,copyFile,deleteFile	0		0	0	\N	0		0	\N	
10	0	1692625310	1692625310	0	0	0	0		reviewer-2	0	$argon2i$v=19$m=65536,t=16,p=1$TjJGb2JTU0ViQTZhajNpWQ$64C913de2xlbg5dQ0/0lCeuYfJkBjyoTL1BnMrhKxcE	0	5	default	reviewer-2@test.de		3	reviewer-2			\N		readFolder,writeFolder,addFolder,renameFolder,moveFolder,deleteFolder,readFile,writeFile,addFile,renameFile,replaceFile,moveFile,copyFile,deleteFile	0		0	0	\N	0		0	\N	
